Org|OrgSector|RverMonthYear|RverReviewer|RverPosition|RverLoc|RverRecom|RvReviewAbout|RvScore|RvComment
Beiersdorf Aktiengesellschaft|Handel|January 2016|7|Ex-Angestellte/r oder Arbeiter/in|Hat bis 2010 im Bereich Produktion bei Florena GmbH Beiersdorf in Waldheim gearbeitet.|Nicht empfohlen|Gleichberechtigung|1|Gleichberechtigung? Noch nicht mal unter den Kollegen selbst.
Beiersdorf Aktiengesellschaft|Handel|January 2016|7|Ex-Angestellte/r oder Arbeiter/in|Hat bis 2010 im Bereich Produktion bei Florena GmbH Beiersdorf in Waldheim gearbeitet.|Nicht empfohlen|Gleichberechtigung|1|Gleichberechtigung? Noch nicht mal unter den Kollegen selbst.
Beiersdorf Aktiengesellschaft|Handel|March 2015|5|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Personal / Aus- und Weiterbildung bei Beiersdorf AG in Hamburg gearbeitet.|Empfohlen|Gleichberechtigung|5|Im Personalbereich sehr gut, mehr Frauen als MÃ¤nner im globalen HR Lead Team
Beiersdorf Aktiengesellschaft|Handel|March 2015|5|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Personal / Aus- und Weiterbildung bei Beiersdorf AG in Hamburg gearbeitet.|Empfohlen|Umwelt-/Sozialbewusstsein|5|Traditionell sehr groÃŸ, umfangreiches CSR-Engagement
Beiersdorf Aktiengesellschaft|Handel|January 2015|7|Ex-Angestellte/r oder Arbeiter/in|Hat bis 2015 bei Beiersdorf AG in Hamburg gearbeitet.|Nicht empfohlen|Gleichberechtigung|4|Zwar redet man bitte nicht Ã¼ber sexuelle Orientierung und Frauen in FÃ¼hrunspositionen sind eher selten - aber es gibt sie!
Beiersdorf Aktiengesellschaft|Handel|January 2015|7|Ex-Angestellte/r oder Arbeiter/in|Hat bis 2015 bei Beiersdorf AG in Hamburg gearbeitet.|Nicht empfohlen|Umgang mit Ã¤lteren Kollegen|5|"Insbesondere die gefestigten Kollegen lassen sich von Umstrukturierungen nicht beirren und sind wegen der Erfahrung hoch angesehen. Eine gute Mischung von ""EigengewÃ¤chsen"" und externen Einblicken fehlt jedoch leider."
Beiersdorf Aktiengesellschaft|Handel|September 2014|6|Ex-Angestellte/r oder Arbeiter/in|Hat bei Florena GmbH Beiersdorf in Waldheim gearbeitet.|  |Overall|2.2|Der Umgang mit jungen Mitarbeitern war sehr...
Beiersdorf Aktiengesellschaft|Handel|September 2014|7|Ex-Praktikant/in|Hat bis 2013 im Bereich Marketing / Produktmanagement bei Beiersdorf AG in Hamburg gearbeitet.|Empfohlen|Umgang mit Ã¤lteren Kollegen|5|Ich denke gut, kann dazu aber wenig sagen, da das Team aus sehr jungen Leuten bestand.
Beiersdorf Aktiengesellschaft|Handel|October 2013|5|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Finanzen / Controlling bei Beiersdorf AG in Hamburg gearbeitet.|  |ArbeitsatmosphÃ¤re|1|Im Allgemeinen eher spieÃŸig-biedere AtmosphÃ¤re. Wenn man als Mann keine Krawatte trÃ¤gt, ist das schon fast ein Fauxpas. (Das gilt fÃ¼r den Finanz Bereich). Das VerhÃ¤ltnis im mittleren Management ist durch subtiles Konkurrenzdenken und Missgunst untereinander bestimmt. Wer sich keine Lobby aufbaut, hat verloren.
Beiersdorf Aktiengesellschaft|Handel|October 2013|5|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Finanzen / Controlling bei Beiersdorf AG in Hamburg gearbeitet.|  |Gleichberechtigung|4|erkenne ich keine Probleme
Beiersdorf Aktiengesellschaft|Handel|October 2013|5|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Finanzen / Controlling bei Beiersdorf AG in Hamburg gearbeitet.|  |Gleichberechtigung|4|erkenne ich keine Probleme
Beiersdorf Aktiengesellschaft|Handel|October 2013|5|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Finanzen / Controlling bei Beiersdorf AG in Hamburg gearbeitet.|  |Umgang mit Ã¤lteren Kollegen|4|erkenne ich keine Probleme
Beiersdorf Aktiengesellschaft|Handel|September 2013|6|Ex-FÃ¼hrungskraft / Management|Hat bis 2011 im Bereich Logistik / Materialwirtschaft bei Beiersdorf AG in Hamburg gearbeitet.|  |Gleichberechtigung|5|Schweiz: sehr gut
Beiersdorf Aktiengesellschaft|Handel|August 2013|7|Ex-Angestellte/r oder Arbeiter/in|Hat bis 2013 im Bereich Produktion bei Beiersdorf AG in Hamburg gearbeitet.|  |Gleichberechtigung|1|ca. 80% der Stammmitarbeiter miÃŸbrauchen Ihre Macht, um Mitarbeiter mit Jahresvertrag und Leasingmitarbeiter MASSIV zu demÃ¼tigen!!! Teamleiter / Produktionsmanager fÃ¶rdern dieses Verhalten Ã¼ber Jahre hinweg. Wer als Mitarbeiter eines befristeten Vertrages Probleme anspricht, oder meldet, wird nicht weiter verlÃ¤ngert, oder geht vorher noch!!!
Beiersdorf Aktiengesellschaft|Handel|January 2013|7|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Forschung / Entwicklung bei Beiersdorf AG in Hamburg gearbeitet.|  |Gleichberechtigung|3|Je nach Unternehmensbereich sehr unterschiedlich.
Beiersdorf Aktiengesellschaft|Handel|February 2011|1|Ex-Angestellte/r oder Arbeiter/in|Hat bis 2010 im Bereich PR / Kommunikation bei Beiersdorf AG in Hamburg gearbeitet.|  |Gleichberechtigung|5|Hoher Frauenanteil, MÃ¤nner eher in der Minderheit.
Beiersdorf Aktiengesellschaft|Handel|February 2011|1|Ex-Angestellte/r oder Arbeiter/in|Hat bis 2010 im Bereich PR / Kommunikation bei Beiersdorf AG in Hamburg gearbeitet.|  |Gleichberechtigung|5|Hoher Frauenanteil, MÃ¤nner eher in der Minderheit.
Beiersdorf Aktiengesellschaft|Handel|July 2019|7|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Forschung / Entwicklung bei Beiersdorf in Hamburg gearbeitet.|Empfohlen|Overall|3.5|Lebt von alten Werten
Beiersdorf Aktiengesellschaft|Handel|May 2019|10|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Marketing / Produktmanagement bei Beiersdorf AG in Hamburg gearbeitet.|Empfohlen|Overall|4.8|Beste Marketing-AusbildungsstÃ¤tte, in der jeder einen Unterschied machen kann
Beiersdorf Aktiengesellschaft|Handel|November 2016|8|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Forschung / Entwicklung bei Beiersdorf AG in Hamburg gearbeitet.|Empfohlen|Overall|4.6|Senior R&D Engineer
Beiersdorf Aktiengesellschaft|Handel|November 2014|9|Ex-Angestellte/r oder Arbeiter/in|Hat bis 2014 bei Beiersdorf AG in Hamburg gearbeitet.|Nicht empfohlen|Overall|3.1|Potentiale werden nicht erkannt
Deutsche Bank AG|Banken|April 2020|2|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei Deutsche Bank in Frankfurt am Main gearbeitet.|Empfohlen|Corona1|NA|FrÃ¼hzeitiges Krisenmanagement, gute Kommunikation
Deutsche Bank AG|Banken|March 2020|6|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei Deutsche Bank in Frankfurt am Main gearbeitet.|Nicht empfohlen|Gleichberechtigung|1|Ich habe leider die Erfahrung gemacht, dass mÃ¤nnliche Arbeitnehmer/FÃ¼hrungskrÃ¤fte oftmals mehr verdient haben als weibliche Mitarbeiterinnen. Zudem ist es nicht gewÃ¤hrleistet, dass man bei gleicher Leistung immer gleich verdient. Sehr AbhÃ¤ngig von FÃ¼hrungskraft und Abteilung. Auch hier gilt wieder: In der Zentrale ist es oftmals einfacher/schneller Karriere zu machen als im Vertrieb.
Deutsche Bank AG|Banken|March 2020|7|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei DEUTSCHE BANK AG in Mannheim gearbeitet.|Nicht empfohlen|Gleichberechtigung|2|Alte Kollegen wurden frÃ¼her stark gefÃ¶rdert, junge Kollegen wie ich haben nicht im Ansatz die gleichen Chancen auch wenn man seinen Job deutlich besser und erfolgreicher ausÃ¼bt.
Deutsche Bank AG|Banken|March 2020|7|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei DEUTSCHE BANK AG in Mannheim gearbeitet.|Nicht empfohlen|Gleichberechtigung|2|Alte Kollegen wurden frÃ¼her stark gefÃ¶rdert, junge Kollegen wie ich haben nicht im Ansatz die gleichen Chancen auch wenn man seinen Job deutlich besser und erfolgreicher ausÃ¼bt.
Deutsche Bank AG|Banken|February 2020|10|Ex-Angestellte/r oder Arbeiter/in|Hat im Bereich IT bei Deutsche Bank in Frankfurt am Main gearbeitet.|Nicht empfohlen|Gleichberechtigung|4|Gleichberechtigung heiÃŸt Multikulti und FrauenfÃ¶rderung. Mit der sog. FrauenfÃ¶rderung kommen dann noch mehr Netzwerker und SchaumschlÃ¤ger in die FÃ¼hrungspositionen. Wirkliche Gleichberechtigung im Sinne von genereller Toleranz ist hier nicht mal Thema. Karriere machen nur die Extrovertierten und Aufbauscher. Die wirklichen LeistungstrÃ¤ger sind zurÃ¼ckhaltender, bescheidener, introvertierter, ernster, vielleicht weniger selbstbewusst im Auftreten und werden oft sogar Opfer von Mobbing.
Deutsche Bank AG|Banken|February 2020|10|Ex-Angestellte/r oder Arbeiter/in|Hat im Bereich IT bei Deutsche Bank in Frankfurt am Main gearbeitet.|Nicht empfohlen|Gleichberechtigung|4|Gleichberechtigung heiÃŸt Multikulti und FrauenfÃ¶rderung. Mit der sog. FrauenfÃ¶rderung kommen dann noch mehr Netzwerker und SchaumschlÃ¤ger in die FÃ¼hrungspositionen. Wirkliche Gleichberechtigung im Sinne von genereller Toleranz ist hier nicht mal Thema. Karriere machen nur die Extrovertierten und Aufbauscher. Die wirklichen LeistungstrÃ¤ger sind zurÃ¼ckhaltender, bescheidener, introvertierter, ernster, vielleicht weniger selbstbewusst im Auftreten und werden oft sogar Opfer von Mobbing.
Deutsche Bank AG|Banken|December 2019|1|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Finanzen / Controlling bei DEUTSCHE BANK AG in Stuttgart gearbeitet.|Nicht empfohlen|Gleichberechtigung|1|Schein.
Deutsche Bank AG|Banken|December 2019|1|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Finanzen / Controlling bei DEUTSCHE BANK AG in Stuttgart gearbeitet.|Nicht empfohlen|Umgang mit Ã¤lteren Kollegen|1|Alterdiskiminierung!!! Ab 40 Jahre gehÃ¶rt man zum Alten Eisen.
Deutsche Bank AG|Banken|December 2019|2|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Forschung / Entwicklung bei Db Immobilien (Deutsche Bank) in MÃ¼nchen gearbeitet.|Nicht empfohlen|Gleichberechtigung|1|Mehr Schein als Sein - Frauen ja - trotz aller WerbemaÃŸnahmen immer noch unterbezahlt.
Deutsche Bank AG|Banken|December 2019|2|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Forschung / Entwicklung bei Db Immobilien (Deutsche Bank) in MÃ¼nchen gearbeitet.|Nicht empfohlen|Umgang mit Ã¤lteren Kollegen|1|Der Risk Vorstand empfiehlt ganz offen Alterdiskriminierung, ab 40 ist man alt und bekommt schlechtere Bewertungen...... Dreckiges Verhalten von HR, unmenschlich - muss man sich nicht geben, Gibt bessere, wertschÃ¤tzende Unternehmen!
Deutsche Bank AG|Banken|December 2019|3|Zeitarbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Administration / Verwaltung bei Deutsche Bank in Berlin gearbeitet.|Nicht empfohlen|ArbeitsatmosphÃ¤re|3|Wenn man den gesamten Zeitraum betrachtet ist es jetzt gut und war anfangs sehr schwierig.
Deutsche Bank AG|Banken|December 2019|3|Zeitarbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Administration / Verwaltung bei Deutsche Bank in Berlin gearbeitet.|Nicht empfohlen|Gleichberechtigung|5|Jeder wird genommen, Hauptsache man schreibt seinen Namen richtig.
Deutsche Bank AG|Banken|December 2019|3|Zeitarbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Administration / Verwaltung bei Deutsche Bank in Berlin gearbeitet.|Nicht empfohlen|Umgang mit Ã¤lteren Kollegen|5|Siehe Gleichberechtigung.
Deutsche Bank AG|Banken|December 2019|3|Zeitarbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Administration / Verwaltung bei Deutsche Bank in Berlin gearbeitet.|Nicht empfohlen|Work-Life-Balance|5|Gleitzeit - wobei viele dies fÃ¼r Home Office am Wochen Anfang oder Ende nutzen und kaum erreichbar sind (komisch)
Deutsche Bank AG|Banken|November 2019|1|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Finanzen / Controlling bei Deutsche Bank in Frankfurt (Oder) gearbeitet.|Empfohlen|Gleichberechtigung|5|Perfekt
Deutsche Bank AG|Banken|November 2019|7|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei mobiler vertrieb der deutschen bank in bundesweit gearbeitet.|Empfohlen|Gleichberechtigung|5|Ist absolut gegeben.
Deutsche Bank AG|Banken|November 2019|7|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei mobiler vertrieb der deutschen bank in bundesweit gearbeitet.|Empfohlen|Umwelt-/Sozialbewusstsein|4|Die Bank engagiert sich in Bildungsprojekten wie Finanztuber und fÃ¼hrt diverse Spendenaktionen fÃ¼r Hilfsprojekte durch. Jeder Standort kann einen Social Day durch fÃ¼hren, der finanziell unterstÃ¼tzt wird. Seit ein paar Jahren wird auch darauf geachtet, weniger Papier zu produzieren.
Deutsche Bank AG|Banken|October 2019|3|Ex-Freelancer|Hat im Bereich Vertrieb / Verkauf bei Finanzberatungsgesellschaft mbH der Deutschen Bank in Berlin gearbeitet.|Nicht empfohlen|Gleichberechtigung|5|MÃ¤nnlein wie Weiblein im mittleren Management gleichstark vertreten.
Deutsche Bank AG|Banken|October 2019|3|Ex-Freelancer|Hat im Bereich Vertrieb / Verkauf bei Finanzberatungsgesellschaft mbH der Deutschen Bank in Berlin gearbeitet.|Nicht empfohlen|Umwelt-/Sozialbewusstsein|1|Bis auf einen recht neu aufgelegten Verein von und fÃ¼r FBs keinerlei UnterstÃ¼tzung seitens Berlin bei z.B. Krankheit. Im Gegenteil eine scharfe Zunge im Forderungsmanagement gegenÃ¼ber FBs.
Deutsche Bank AG|Banken|October 2019|4|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich GeschÃ¤ftsfÃ¼hrung bei Deutsche Bank in Frankfurt am Main gearbeitet.|Empfohlen|Gleichberechtigung|5|Es gibt keine Ungleichberechtigung
Deutsche Bank AG|Banken|October 2019|6|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich IT bei Deutsche Bank in Essen gearbeitet.|Empfohlen|Overall|3.8|Gut aber kÃ¶nnte besser sein. Es sollte mehr im Bereich Kommunikation und Gleichberechtigung getan werden.
Deutsche Bank AG|Banken|October 2019|3|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Finanzen / Controlling bei Deutsche Bank Privat- und GeschÃ¤ftskunden AG in Essen gearbeitet.|Empfohlen|Gleichberechtigung|4|Super
Deutsche Bank AG|Banken|September 2019|5|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung bei deutsche bank berlin in Berlin gearbeitet.|Nicht empfohlen|Gleichberechtigung|1|Einige dÃ¼rfen alles
Deutsche Bank AG|Banken|September 2019|6|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Finanzen / Controlling bei Deutsche Bank Privat- und GeschÃ¤ftskunden AG in Essen gearbeitet.|Empfohlen|Gleichberechtigung|4|Gut
Deutsche Bank AG|Banken|September 2019|3|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung bei Deutsche Factoring Bank GmbH & Co. KG in Bremen gearbeitet.|Empfohlen|Gleichberechtigung|4|aber nicht in der FÃ¼hrungsebene
Deutsche Bank AG|Banken|August 2019|6|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung bei Deutsche Factoring Bank GmbH & Co. KG in Bremen gearbeitet.|Empfohlen|Gleichberechtigung|4|In der FÃ¼hrungsriege sind zwar weniger Frauen als MÃ¤nner, dennoch ist nicht spÃ¼rbar, dass hier Unterschiede gemacht werden.
Deutsche Bank AG|Banken|August 2019|6|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung bei Deutsche Factoring Bank GmbH & Co. KG in Bremen gearbeitet.|Empfohlen|Umgang mit Ã¤lteren Kollegen|5|Hier wird kein Unterschied gemacht
Deutsche Bank AG|Banken|July 2019|4|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Finanzen / Controlling bei Deutsche Bank AG, Frankfurt in Frankfurt gearbeitet.|Empfohlen|Gleichberechtigung|5|Ist mir nie was schlechtes aufgefallen.
Deutsche Bank AG|Banken|May 2019|6|Ex-Angestellte/r oder Arbeiter/in|Hat im Bereich Vertrieb / Verkauf bei Deutsche Bank PGK AG in Hamburg gearbeitet.|Nicht empfohlen|Gleichberechtigung|3|Frauen werden besonders stark gefÃ¶rdert, es gibt viele FÃ¶rderkreise fÃ¼r dieses Thema. Das geht soweit das man manchmal Ã¼ber da Thema umgekehrte Diskrimminierung nachdenken darf. Gleichberechtigt ist fÃ¼r mich, dass nach Leistung beurteilt wird und nicht nach Geschlechtsmerkmal. Letzteres ist aufgrund der AuÃŸenwirkung und Statistik bei der DB leider priorisiert.
Deutsche Bank AG|Banken|May 2019|6|Ex-Angestellte/r oder Arbeiter/in|Hat im Bereich Vertrieb / Verkauf bei Deutsche Bank PGK AG in Hamburg gearbeitet.|Nicht empfohlen|Umgang mit Ã¤lteren Kollegen|5|Mir ist persÃ¶nlich nichts zu Ohren gekommen das Ã¤ltere Kollegen wegen ihres Alters diskriminiert werden. Ich kenne es so dass die Kollegen eher geschÃ¤tzt werden, da sie hÃ¤ufig Ã¼ber die meisten Kompetenzen verfÃ¼gen.
Deutsche Bank AG|Banken|April 2019|1|Ex-Freelancer|Hat im Bereich Vertrieb / Verkauf bei Mobiler Vertrieb der Deutschen Bank PGK AG in Stuttgart gearbeitet.|Nicht empfohlen|Gleichberechtigung|3|Konnte keinen Nachteil als Frau feststellen.
Deutsche Bank AG|Banken|April 2019|1|Ex-Freelancer|Hat im Bereich Vertrieb / Verkauf bei Mobiler Vertrieb der Deutschen Bank PGK AG in Stuttgart gearbeitet.|Nicht empfohlen|Gleichberechtigung|3|Konnte keinen Nachteil als Frau feststellen.
Deutsche Bank AG|Banken|February 2019|8|Ex-FÃ¼hrungskraft / Management|Hat im Bereich Vertrieb / Verkauf bei Deutsche Bank Privat- und GeschÃ¤ftskunden AG in Berlin gearbeitet.|Nicht empfohlen|Gleichberechtigung|5|Defintiv vorhanden.
Deutsche Bank AG|Banken|January 2019|9|Ex-Angestellte/r oder Arbeiter/in|Hat im Bereich IT bei Deutsche Bank in Frankfurt am Main gearbeitet.|Nicht empfohlen|Gleichberechtigung|3|Alle ab dem auÃŸertariflichen Level werden sehr Ernst genommen undbrespektiert., die armen tariflichen Mitarbeiter dafÃ¼r gar nicht. Das fÃ¼hrt in Projekten zu merkwÃ¼rdigen Situationen
Deutsche Bank AG|Banken|December 2018|1|Ex-Praktikant/in|Hat bei Deutsche Bank in Frankfurt am Main gearbeitet.|Nicht empfohlen|Gleichberechtigung|3|Auf Teamebene ja, absolut. Die obere Klasse wird dennoch start von MÃ¤nnern bestimmt.
Deutsche Bank AG|Banken|November 2018|4|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich IT bei Deutsche Bank in Eschborn gearbeitet.|Nicht empfohlen|Gleichberechtigung|5|Gleichberechtigung/Diversity ist voll gegeben, auch wenn selbstredend der Frauenanteil in der IT verhÃ¤ltnismÃ¤ÃŸig niedrig ist. Das ist aber unabhÃ¤ngig vom Arbeitgeber.
Deutsche Bank AG|Banken|November 2018|4|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich IT bei Deutsche Bank in Eschborn gearbeitet.|Nicht empfohlen|Gleichberechtigung|5|Gleichberechtigung/Diversity ist voll gegeben, auch wenn selbstredend der Frauenanteil in der IT verhÃ¤ltnismÃ¤ÃŸig niedrig ist. Das ist aber unabhÃ¤ngig vom Arbeitgeber.
Deutsche Bank AG|Banken|November 2018|4|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich IT bei Deutsche Bank in Eschborn gearbeitet.|Nicht empfohlen|Umgang mit Ã¤lteren Kollegen|5|Siehe Gleichberechtigung, hier gibt's nix zu mÃ¤keln.
Deutsche Bank AG|Banken|August 2018|1|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich IT bei Deutsche Bank in Frankfurt am Main gearbeitet.|Empfohlen|Gleichberechtigung|5|wird sehr viel Wert darauf gelegt
Deutsche Bank AG|Banken|August 2018|2|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei Deutsche Bank in Frankfurt am Main gearbeitet.|Nicht empfohlen|Gleichberechtigung|1|"Wird von HR immer wieder ""diskutiert"""
Deutsche Bank AG|Banken|July 2018|6|Freelancer|Hat zum Zeitpunkt der Bewertung bei Deutsche Bank in Eschborn gearbeitet.|Nicht empfohlen|Overall|2.4|GroÃŸraumbÃ¼ro, schelchte Einbindung in das Team. Kommunikation sehr gewÃ¶hnungsbedÃ¼rftig.
